Probe 1,Probe 2,Passed?,Should?,Hamming
`10/1,'45/5,1,0,0.499
`10/1,'46/2,1,0,0.505
`10/1,'46/3,1,0,0.503
`10/1,'46/4,1,0,0.504
`10/1,'46/5,1,0,0.5005
`10/1,'47/2,1,0,0.493
`10/1,'47/3,1,0,0.4915
`10/1,'47/4,1,0,0.487
`10/1,'47/5,1,0,0.4845
`10/1,'49/3,1,0,0.4835
`10/1,'49/4,1,0,0.4785
`10/1,'49/5,1,0,0.496
`10/1,'51/1,1,0,0.485
`10/1,'51/2,1,0,0.4945
`10/1,'51/3,1,0,0.505
`10/1,'51/4,1,0,0.482
`10/1,'51/5,1,0,0.4885
`10/1,'54/1,1,0,0.488
`10/1,'54/5,1,0,0.479
`10/1,'55/1,1,0,0.492
`10/1,'55/2,1,0,0.494
`10/1,'55/3,1,0,0.4835
`10/1,'55/4,1,0,0.4885
`10/1,'55/5,1,0,0.5055
`10/1,'56/1,1,0,0.494
`10/1,'56/2,1,0,0.4575
`10/1,'56/4,1,0,0.4775
`10/1,'58/1,1,0,0.4885
`10/1,'58/2,1,0,0.4765
`10/1,'58/3,1,0,0.495
`10/1,'58/5,1,0,0.496
`10/1,'59/1,1,0,0.4975
`10/1,'59/2,1,0,0.4615
`10/1,'59/3,1,0,0.485
`10/1,'59/4,1,0,0.486
`10/1,'59/5,1,0,0.4615
`10/1,'6/1,1,0,0.488
`10/1,'6/3,1,0,0.493
`10/1,'6/4,1,0,0.477
`10/1,'61/1,1,0,0.4705
`10/1,'61/2,1,0,0.4965
`10/1,'61/3,1,0,0.5085
`10/1,'69/1,1,0,0.473
`10/1,'69/2,1,0,0.4745
`10/1,'7/2,1,0,0.499
`10/1,'7/3,1,0,0.501
`10/1,'70/1,1,0,0.464
`10/1,'70/2,1,0,0.4885
`10/1,'72/1,1,0,0.479
`10/1,'72/2,1,0,0.481
`10/1,'72/3,1,0,0.4715
`10/1,'72/4,1,0,0.494
`10/1,'72/5,1,0,0.493
`10/1,'74/1,1,0,0.4825
`10/1,'74/2,1,0,0.483
`10/1,'74/3,1,0,0.477
`10/1,'74/4,1,0,0.4805
`10/1,'74/5,1,0,0.4795
`10/1,'76/1,1,0,0.495
`10/1,'76/2,1,0,0.49
`10/1,'76/3,1,0,0.4875
`10/1,'76/5,1,0,0.5
`10/1,'78/4,1,0,0.459
`10/1,'78/5,1,0,0.4925
`10/1,'8/1,1,0,0.468
`10/1,'8/2,1,0,0.4705
`10/1,'8/3,1,0,0.4895
`10/1,'8/4,1,0,0.489
`10/1,'8/5,1,0,0.474
`10/1,'81/1,1,0,0.4945
`10/1,'81/2,1,0,0.479
`10/1,'81/4,1,0,0.471
`10/1,'81/5,1,0,0.476
`10/1,'83/1,1,0,0.514
`10/1,'83/2,1,0,0.483
`10/1,'83/3,1,0,0.505
`10/1,'83/4,1,0,0.496
`10/1,'83/5,1,0,0.4955
`10/1,'84/1,1,0,0.49
`10/1,'84/2,1,0,0.482
`10/1,'84/3,1,0,0.4805
`10/1,'84/5,1,0,0.4815
`10/1,'85/1,1,0,0.4925
`10/1,'85/2,1,0,0.488
`10/1,'85/3,1,0,0.481
`10/1,'85/4,1,0,0.501
`10/1,'85/5,1,0,0.4765
`10/1,'88/1,1,0,0.5
`10/1,'88/2,1,0,0.4885
`10/1,'88/3,1,0,0.471
`10/1,'88/4,1,0,0.4855
`10/1,'88/5,1,0,0.5095
`10/1,'89/1,1,0,0.483
`10/1,'89/2,1,0,0.4735
`10/1,'89/3,1,0,0.4815
`10/1,'89/4,1,0,0.4865
`10/1,'89/5,1,0,0.4955
`10/1,'91/2,1,0,0.4745
`10/1,'91/3,1,0,0.4885
`10/1,'91/4,1,0,0.478
`10/1,'94/1,1,0,0.5105
`10/1,'94/2,1,0,0.4925
`10/1,'94/3,1,0,0.471
`10/1,'94/4,1,0,0.4825
`10/1,'94/5,1,0,0.486
`10/1,'96/1,1,0,0.477
`10/1,'96/2,1,0,0.4915
`10/1,'96/3,1,0,0.473
`10/1,'99/1,1,0,0.4855
`10/1,'99/2,1,0,0.4895
`10/1,'99/3,1,0,0.4685
`10/1,'99/4,1,0,0.4845
`10/1,'99/5,1,0,0.4785
`100/1,'1/1,1,0,0.4755
`100/1,'1/2,1,0,0.4855
`100/1,'1/3,1,0,0.463
`100/1,'1/4,1,0,0.4865
`100/1,'1/5,1,0,0.4805
`100/1,'10/1,1,0,0.48
`100/1,'10/2,1,0,0.499
`100/1,'10/3,1,0,0.4885
`100/1,'10/4,1,0,0.5045
`100/1,'10/5,1,0,0.505
`100/1,'100/2,1,1,0.35
`100/1,'100/3,1,1,0.3405
`100/1,'100/4,1,1,0.371
`100/1,'100/5,1,1,0.347
`100/1,'101/1,1,0,0.47
`100/1,'101/2,1,0,0.4775
`100/1,'101/3,1,0,0.4965
`100/1,'101/5,1,0,0.4885
`100/1,'102/1,1,0,0.474
`100/1,'102/3,1,0,0.4955
`100/1,'102/4,1,0,0.4935
`100/1,'104/1,1,0,0.484
`100/1,'104/2,1,0,0.492
`100/1,'104/5,1,0,0.4835
`100/1,'105/1,1,0,0.466
`100/1,'105/2,1,0,0.476
`100/1,'105/3,1,0,0.4815
`100/1,'105/4,1,0,0.46
`100/1,'105/5,1,0,0.4725
`100/1,'106/1,1,0,0.494
`100/1,'106/2,1,0,0.494
`100/1,'106/3,1,0,0.507
`100/1,'106/4,1,0,0.4805
`100/1,'106/5,1,0,0.5085
`100/1,'11/1,1,0,0.498
`100/1,'11/2,1,0,0.474
`100/1,'11/3,1,0,0.4955
`100/1,'11/5,1,0,0.474
`100/1,'113/1,1,0,0.4905
`100/1,'113/2,1,0,0.4935
`100/1,'113/3,1,0,0.494
`100/1,'113/4,1,0,0.487
`100/1,'113/5,1,0,0.491
`100/1,'12/1,1,0,0.4775
`100/1,'12/2,1,0,0.4845
`100/1,'12/3,1,0,0.471
`100/1,'12/4,1,0,0.4815
`100/1,'12/5,1,0,0.4815
`100/1,'124/1,1,0,0.481
`100/1,'124/2,1,0,0.49
`100/1,'124/3,1,0,0.4855
`100/1,'124/4,1,0,0.483
`100/1,'124/5,1,0,0.4895
`100/1,'125/1,1,0,0.471
`100/1,'125/2,1,0,0.463
`100/1,'125/4,1,0,0.488
`100/1,'125/5,1,0,0.4695
`100/1,'126/2,1,0,0.482
`100/1,'126/3,1,0,0.49
`100/1,'126/4,1,0,0.486
`100/1,'13/1,1,0,0.4865
`100/1,'13/2,1,0,0.491
`100/1,'13/4,1,0,0.476
`100/1,'130/1,1,0,0.4635
`100/1,'130/2,1,0,0.465
`100/1,'130/3,1,0,0.492
`100/1,'130/4,1,0,0.4935
`100/1,'130/5,1,0,0.474
`100/1,'131/1,1,0,0.4935
`100/1,'131/2,1,0,0.5035
`100/1,'131/3,1,0,0.4775
`100/1,'131/4,1,0,0.488
`100/1,'131/5,1,0,0.4935
`100/1,'135/1,1,0,0.4725
`100/1,'135/2,1,0,0.478
`100/1,'135/3,1,0,0.4735
`100/1,'135/4,1,0,0.459
`100/1,'135/5,1,0,0.4885
`100/1,'136/1,1,0,0.483
`100/1,'136/2,1,0,0.4795
`100/1,'136/3,1,0,0.4765
`100/1,'136/4,1,0,0.486
`100/1,'136/5,1,0,0.4755
`100/1,'14/1,1,0,0.4785
`100/1,'14/2,1,0,0.5055
`100/1,'14/3,1,0,0.496
`100/1,'14/4,1,0,0.487
`100/1,'14/5,1,0,0.4915
`100/1,'140/1,1,0,0.495
`100/1,'140/3,1,0,0.4745
`100/1,'140/4,1,0,0.5055
`100/1,'141/1,1,0,0.4925
`100/1,'141/2,1,0,0.4855
`100/1,'141/3,1,0,0.491
`100/1,'141/4,1,0,0.495
`100/1,'141/5,1,0,0.49
`100/1,'142/1,1,0,0.486
`100/1,'142/2,1,0,0.4855
`100/1,'142/3,1,0,0.4905
`100/1,'142/4,1,0,0.484
`100/1,'142/5,1,0,0.4845
`100/1,'143/1,1,0,0.479
`100/1,'143/2,1,0,0.4785
`100/1,'143/3,1,0,0.4835
`100/1,'143/4,1,0,0.4765
`100/1,'143/5,1,0,0.478
`100/1,'147/1,1,0,0.4855
`100/1,'147/2,1,0,0.4865
`100/1,'147/3,1,0,0.4805
`100/1,'147/4,1,0,0.4715
`100/1,'147/5,1,0,0.4805
`100/1,'148/2,1,0,0.4905
`100/1,'148/3,1,0,0.4995
`100/1,'148/4,1,0,0.4905
`100/1,'148/5,1,0,0.4815
`100/1,'15/1,1,0,0.4805
`100/1,'15/2,1,0,0.475
`100/1,'15/3,1,0,0.4795
`100/1,'15/4,1,0,0.4735
`100/1,'15/5,1,0,0.4815
`100/1,'151/1,1,0,0.472
`100/1,'151/2,1,0,0.4865
`100/1,'151/3,1,0,0.4945
`100/1,'151/4,1,0,0.488
`100/1,'151/5,1,0,0.486
`100/1,'152/1,1,0,0.489
`100/1,'152/2,1,0,0.477
`100/1,'152/3,1,0,0.4945
`100/1,'152/4,1,0,0.487
`100/1,'152/5,1,0,0.4775
`100/1,'153/2,1,0,0.489
`100/1,'153/3,1,0,0.4835
`100/1,'155/1,1,0,0.4995
`100/1,'155/2,1,0,0.489
`100/1,'155/3,1,0,0.486
`100/1,'155/4,1,0,0.477
`100/1,'158/1,1,0,0.494
`100/1,'158/2,1,0,0.4825
`100/1,'158/3,1,0,0.5005
`100/1,'158/4,1,0,0.4795
`100/1,'158/5,1,0,0.491
`100/1,'16/1,1,0,0.4955
`100/1,'16/2,1,0,0.478
`100/1,'16/3,1,0,0.477
`100/1,'16/4,1,0,0.4765
`100/1,'16/5,1,0,0.4875
`100/1,'161/1,1,0,0.4665
`100/1,'161/2,1,0,0.485
`100/1,'161/3,1,0,0.4715
`100/1,'161/4,1,0,0.501
`100/1,'161/5,1,0,0.487
`100/1,'162/1,1,0,0.4835
`100/1,'162/3,1,0,0.483
`100/1,'162/5,1,0,0.475
`100/1,'165/1,1,0,0.4835
`100/1,'165/2,1,0,0.4955
`100/1,'165/3,1,0,0.476
`100/1,'165/4,1,0,0.485
`100/1,'165/5,1,0,0.479
`100/1,'166/2,1,0,0.4765
`100/1,'166/4,1,0,0.489
`100/1,'166/5,1,0,0.4935
`100/1,'167/1,1,0,0.485
`100/1,'167/2,1,0,0.49
`100/1,'167/3,1,0,0.4965
`100/1,'167/4,1,0,0.496
`100/1,'167/5,1,0,0.4965
`100/1,'168/1,1,0,0.4585
`100/1,'168/3,1,0,0.487
`100/1,'168/5,1,0,0.4685
`100/1,'169/1,1,0,0.4785
`100/1,'169/2,1,0,0.479
`100/1,'169/3,1,0,0.4575
`100/1,'169/4,1,0,0.466
`100/1,'169/5,1,0,0.48
`100/1,'170/1,1,0,0.4715
`100/1,'170/2,1,0,0.4845
`100/1,'170/3,1,0,0.4655
`100/1,'171/1,1,0,0.4795
`100/1,'171/5,1,0,0.5015
`100/1,'175/1,1,0,0.49
`100/1,'175/2,1,0,0.482
`100/1,'175/3,1,0,0.483
`100/1,'175/4,1,0,0.496
`100/1,'175/5,1,0,0.4975
`100/1,'177/1,1,0,0.484
`100/1,'177/2,1,0,0.4955
`100/1,'177/3,1,0,0.487
`100/1,'177/4,1,0,0.493
`100/1,'177/5,1,0,0.506
`100/1,'178/1,1,0,0.4755
`100/1,'178/3,1,0,0.4845
`100/1,'180/2,1,0,0.492
`100/1,'180/3,1,0,0.497
`100/1,'180/4,1,0,0.4955
`100/1,'180/5,1,0,0.492
`100/1,'181/1,1,0,0.4905
`100/1,'181/2,1,0,0.4905
`100/1,'181/3,1,0,0.5015
`100/1,'181/4,1,0,0.483
`100/1,'181/5,1,0,0.4925
`100/1,'182/1,1,0,0.4735
`100/1,'182/2,1,0,0.491
`100/1,'182/3,1,0,0.4875
`100/1,'182/4,1,0,0.4925
`100/1,'182/5,1,0,0.497
`100/1,'183/1,1,0,0.473
`100/1,'183/2,1,0,0.485
`100/1,'183/3,1,0,0.466
`100/1,'183/4,1,0,0.484
`100/1,'183/5,1,0,0.4735
`100/1,'186/1,1,0,0.5025
`100/1,'186/2,1,0,0.493
`100/1,'186/4,1,0,0.466
`100/1,'186/5,1,0,0.504
`100/1,'19/1,1,0,0.485
`100/1,'19/2,1,0,0.501
`100/1,'19/3,1,0,0.4985
`100/1,'19/4,1,0,0.487
`100/1,'19/5,1,0,0.4975
`100/1,'190/1,1,0,0.489
`100/1,'190/2,1,0,0.472
`100/1,'190/3,1,0,0.4935
`100/1,'192/1,1,0,0.481
`100/1,'192/2,1,0,0.4845
`100/1,'192/3,1,0,0.503
`100/1,'192/4,1,0,0.492
`100/1,'192/5,1,0,0.5055
`100/1,'194/2,1,0,0.4875
`100/1,'194/3,1,0,0.476
`100/1,'194/4,1,0,0.4875
`100/1,'194/5,1,0,0.484
`100/1,'195/1,1,0,0.479
`100/1,'195/3,1,0,0.4855
`100/1,'195/4,1,0,0.4925
`100/1,'195/5,1,0,0.4915
`100/1,'196/1,1,0,0.4985
`100/1,'196/2,1,0,0.4935
`100/1,'196/3,1,0,0.5145
`100/1,'196/4,1,0,0.4935
`100/1,'199/1,1,0,0.4795
`100/1,'199/2,1,0,0.4875
`100/1,'199/3,1,0,0.4845
`100/1,'199/4,1,0,0.4735
`100/1,'199/5,1,0,0.491
`100/1,'2/1,1,0,0.482
`100/1,'2/2,1,0,0.481
`100/1,'2/3,1,0,0.479
`100/1,'2/5,1,0,0.495
`100/1,'214/1,1,0,0.49
`100/1,'214/2,1,0,0.4965
`100/1,'214/4,1,0,0.5015
`100/1,'214/5,1,0,0.5045
`100/1,'220/1,1,0,0.485
`100/1,'220/2,1,0,0.4835
`100/1,'220/3,1,0,0.5015
`100/1,'220/4,1,0,0.4845
`100/1,'220/5,1,0,0.482
`100/1,'221/1,1,0,0.5075
`100/1,'221/2,1,0,0.4775
`100/1,'221/3,1,0,0.4835
`100/1,'221/4,1,0,0.485
`100/1,'221/5,1,0,0.48
`100/1,'222/1,1,0,0.4765
`100/1,'222/2,1,0,0.4825
`100/1,'222/3,1,0,0.4805
`100/1,'224/2,1,0,0.4955
`100/1,'224/4,1,0,0.4915
`100/1,'225/1,1,0,0.4855
`100/1,'225/2,1,0,0.4825
`100/1,'225/4,1,0,0.47
`100/1,'225/5,1,0,0.4805
`100/1,'227/1,1,0,0.4785
`100/1,'227/2,1,0,0.5055
`100/1,'227/3,1,0,0.487
`100/1,'227/4,1,0,0.482
`100/1,'237/1,1,0,0.481
`100/1,'237/2,1,0,0.4905
`100/1,'237/3,1,0,0.4965
`100/1,'237/4,1,0,0.4825
`100/1,'237/5,1,0,0.4895
`100/1,'25/1,1,0,0.483
`100/1,'25/2,1,0,0.4785
`100/1,'25/3,1,0,0.4675
`100/1,'27/1,1,0,0.496
`100/1,'27/2,1,0,0.4795
`100/1,'27/3,1,0,0.483
`100/1,'27/4,1,0,0.4735
`100/1,'27/5,1,0,0.4775
`100/1,'29/1,1,0,0.475
`100/1,'29/2,1,0,0.492
`100/1,'29/3,1,0,0.489
`100/1,'29/4,1,0,0.486
`100/1,'35/1,1,0,0.478
`100/1,'35/2,1,0,0.4715
`100/1,'35/3,1,0,0.466
`100/1,'37/3,1,0,0.4755
`100/1,'37/4,1,0,0.4685
`100/1,'38/1,1,0,0.487
`100/1,'38/2,1,0,0.492
`100/1,'38/3,1,0,0.491
`100/1,'38/4,1,0,0.481
`100/1,'38/5,1,0,0.492
`100/1,'40/1,1,0,0.491
`100/1,'40/2,1,0,0.492
`100/1,'41/1,1,0,0.486
`100/1,'41/3,1,0,0.4855
`100/1,'41/4,1,0,0.4725
`100/1,'41/5,1,0,0.5
`100/1,'42/1,1,0,0.479
`100/1,'42/3,1,0,0.477
`100/1,'42/4,1,0,0.4845
`100/1,'42/5,1,0,0.493
`100/1,'44/1,1,0,0.4835
`100/1,'44/2,1,0,0.4885
`100/1,'44/3,1,0,0.4965
`100/1,'44/4,1,0,0.499
`100/1,'44/5,1,0,0.485
`100/1,'45/3,1,0,0.4845
`100/1,'45/4,1,0,0.476
`100/1,'45/5,1,0,0.485
`100/1,'46/2,1,0,0.507
`100/1,'46/3,1,0,0.475
`100/1,'46/4,1,0,0.507
`100/1,'46/5,1,0,0.4945
`100/1,'47/2,1,0,0.48
`100/1,'47/3,1,0,0.4865
`100/1,'47/4,1,0,0.482
`100/1,'47/5,1,0,0.4795
`100/1,'49/3,1,0,0.4955
`100/1,'49/4,1,0,0.4815
`100/1,'49/5,1,0,0.486
`100/1,'51/1,1,0,0.495
`100/1,'51/2,1,0,0.4925
`100/1,'51/3,1,0,0.467
`100/1,'51/4,1,0,0.487
`100/1,'51/5,1,0,0.4905
`100/1,'54/1,1,0,0.481
`100/1,'54/5,1,0,0.493
`100/1,'55/1,1,0,0.478
`100/1,'55/2,1,0,0.47
`100/1,'55/3,1,0,0.4705
`100/1,'55/4,1,0,0.4825
`100/1,'55/5,1,0,0.4695
`100/1,'56/1,1,0,0.479
`100/1,'56/2,1,0,0.4795
`100/1,'56/4,1,0,0.4675
`100/1,'58/1,1,0,0.4745
`100/1,'58/2,1,0,0.4835
`100/1,'58/3,1,0,0.504
`100/1,'58/5,1,0,0.484
`100/1,'59/1,1,0,0.4845
`100/1,'59/2,1,0,0.4795
`100/1,'59/3,1,0,0.476
`100/1,'59/4,1,0,0.492
`100/1,'59/5,1,0,0.5095
`100/1,'6/1,1,0,0.495
`100/1,'6/3,1,0,0.499
`100/1,'6/4,1,0,0.486
`100/1,'61/1,1,0,0.5035
`100/1,'61/2,1,0,0.4985
`100/1,'61/3,1,0,0.4935
`100/1,'69/1,1,0,0.495
`100/1,'69/2,1,0,0.4955
`100/1,'7/2,1,0,0.479
`100/1,'7/3,1,0,0.489
`100/1,'70/1,1,0,0.477
`100/1,'70/2,1,0,0.4795
`100/1,'72/1,1,0,0.465
`100/1,'72/2,1,0,0.484
`100/1,'72/3,1,0,0.4905
`100/1,'72/4,1,0,0.493
`100/1,'72/5,1,0,0.503
`100/1,'74/1,1,0,0.4745
`100/1,'74/2,1,0,0.504
`100/1,'74/3,1,0,0.488
`100/1,'74/4,1,0,0.4975
`100/1,'74/5,1,0,0.4875
`100/1,'76/1,1,0,0.478
`100/1,'76/2,1,0,0.498
`100/1,'76/3,1,0,0.4855
`100/1,'76/5,1,0,0.485
`100/1,'78/4,1,0,0.499
`100/1,'78/5,1,0,0.4775
`100/1,'8/1,1,0,0.473
`100/1,'8/2,1,0,0.4775
`100/1,'8/3,1,0,0.4675
`100/1,'8/4,1,0,0.461
`100/1,'8/5,1,0,0.458
`100/1,'81/1,1,0,0.4855
`100/1,'81/2,1,0,0.494
`100/1,'81/4,1,0,0.493
`100/1,'81/5,1,0,0.471
`100/1,'83/1,1,0,0.495
`100/1,'83/2,1,0,0.473
`100/1,'83/3,1,0,0.487
`100/1,'83/4,1,0,0.479
`100/1,'83/5,1,0,0.4815
`100/1,'84/1,1,0,0.495
`100/1,'84/2,1,0,0.495
`100/1,'84/3,1,0,0.4885
`100/1,'84/5,1,0,0.4875
`100/1,'85/1,1,0,0.4855
`100/1,'85/2,1,0,0.457
`100/1,'85/3,1,0,0.459
`100/1,'85/4,1,0,0.487
`100/1,'85/5,1,0,0.4635
`100/1,'88/1,1,0,0.481
`100/1,'88/2,1,0,0.4655
`100/1,'88/3,1,0,0.47
`100/1,'88/4,1,0,0.4475
`100/1,'88/5,1,0,0.4905
`100/1,'89/1,1,0,0.49
`100/1,'89/2,1,0,0.4965
`100/1,'89/3,1,0,0.5025
`100/1,'89/4,1,0,0.4715
`100/1,'89/5,1,0,0.4925
`100/1,'91/2,1,0,0.4705
`100/1,'91/3,1,0,0.4645
`100/1,'91/4,1,0,0.492
`100/1,'94/1,1,0,0.4895
`100/1,'94/2,1,0,0.4855
`100/1,'94/3,1,0,0.465
`100/1,'94/4,1,0,0.4795
`100/1,'94/5,1,0,0.48
`100/1,'96/1,1,0,0.466
`100/1,'96/2,1,0,0.4835
`100/1,'96/3,1,0,0.475
`100/1,'99/1,1,0,0.4595
`100/1,'99/2,1,0,0.4755
`100/1,'99/3,1,0,0.4975
`100/1,'99/4,1,0,0.4935
`100/1,'99/5,1,0,0.4945
`101/1,'1/1,1,0,0.4895
`101/1,'1/2,1,0,0.4885
`101/1,'1/3,1,0,0.473
`101/1,'1/4,1,0,0.4985
`101/1,'1/5,1,0,0.4785
`101/1,'10/1,1,0,0.475
`101/1,'10/2,1,0,0.473
`101/1,'10/3,1,0,0.4695
`101/1,'10/4,1,0,0.4785
`101/1,'10/5,1,0,0.495
`101/1,'100/1,1,0,0.47
`101/1,'100/2,1,0,0.473
`101/1,'100/3,1,0,0.4665
`101/1,'100/4,1,0,0.49
`101/1,'100/5,1,0,0.491
`101/1,'101/2,1,1,0.3895
`101/1,'101/3,1,1,0.3345
`101/1,'101/5,1,1,0.3285
`101/1,'102/1,1,0,0.48
`101/1,'102/3,1,0,0.4755
`101/1,'102/4,1,0,0.4685
`101/1,'104/1,1,0,0.474
`101/1,'104/2,1,0,0.473
`101/1,'104/5,1,0,0.4805
`101/1,'105/1,1,0,0.493
`101/1,'105/2,1,0,0.481
`101/1,'105/3,1,0,0.4775
`101/1,'105/4,1,0,0.478
`101/1,'105/5,1,0,0.4955
`101/1,'106/1,1,0,0.489
`101/1,'106/2,1,0,0.495
`101/1,'106/3,1,0,0.467
`101/1,'106/4,1,0,0.4765
`101/1,'106/5,1,0,0.4855
`101/1,'11/1,1,0,0.486
`101/1,'11/2,1,0,0.469
`101/1,'11/3,1,0,0.4715
`101/1,'11/5,1,0,0.473
`101/1,'113/1,1,0,0.4785
`101/1,'113/2,1,0,0.5015
`101/1,'113/3,1,0,0.496
`101/1,'113/4,1,0,0.497
`101/1,'113/5,1,0,0.486
`101/1,'12/1,1,0,0.4765
`101/1,'12/2,1,0,0.4715
`101/1,'12/3,1,0,0.48
`101/1,'12/4,1,0,0.4835
`101/1,'12/5,1,0,0.4915
`101/1,'124/1,1,0,0.521
`101/1,'124/2,1,0,0.473
`101/1,'124/3,1,0,0.4945
`101/1,'124/4,1,0,0.5
`101/1,'124/5,1,0,0.4955
`101/1,'125/1,1,0,0.469
`101/1,'125/2,1,0,0.462
`101/1,'125/4,1,0,0.483
`101/1,'125/5,1,0,0.4675
`101/1,'126/2,1,0,0.492
`101/1,'126/3,1,0,0.48
`101/1,'126/4,1,0,0.468
`101/1,'13/1,1,0,0.4785
`101/1,'13/2,1,0,0.495
`101/1,'13/4,1,0,0.492
`101/1,'130/1,1,0,0.4675
`101/1,'130/2,1,0,0.49
`101/1,'130/3,1,0,0.472
`101/1,'130/4,1,0,0.4685
`101/1,'130/5,1,0,0.484
`101/1,'131/1,1,0,0.4835
`101/1,'131/2,1,0,0.4725
`101/1,'131/3,1,0,0.4725
`101/1,'131/4,1,0,0.476
`101/1,'131/5,1,0,0.4855
`101/1,'135/1,1,0,0.4795
`101/1,'135/2,1,0,0.483
`101/1,'135/3,1,0,0.4735
`101/1,'135/4,1,0,0.478
`101/1,'135/5,1,0,0.4775
`101/1,'136/1,1,0,0.49
`101/1,'136/2,1,0,0.4755
`101/1,'136/3,1,0,0.4965
`101/1,'136/4,1,0,0.496
`101/1,'136/5,1,0,0.4765
`101/1,'14/1,1,0,0.4855
`101/1,'14/2,1,0,0.4805
`101/1,'14/3,1,0,0.49
`101/1,'14/4,1,0,0.467
`101/1,'14/5,1,0,0.4835
`101/1,'140/1,1,0,0.479
`101/1,'140/3,1,0,0.4835
`101/1,'140/4,1,0,0.4825
`101/1,'141/1,1,0,0.4725
`101/1,'141/2,1,0,0.4705
`101/1,'141/3,1,0,0.484
`101/1,'141/4,1,0,0.46
`101/1,'141/5,1,0,0.463
`101/1,'142/1,1,0,0.488
`101/1,'142/2,1,0,0.4915
`101/1,'142/3,1,0,0.5055
`101/1,'142/4,1,0,0.5
`101/1,'142/5,1,0,0.4935
`101/1,'143/1,1,0,0.49
`101/1,'143/2,1,0,0.4925
`101/1,'143/3,1,0,0.4775
`101/1,'143/4,1,0,0.4765
`101/1,'143/5,1,0,0.493
`101/1,'147/1,1,0,0.4765
`101/1,'147/2,1,0,0.4665
`101/1,'147/3,1,0,0.4955
`101/1,'147/4,1,0,0.5035
`101/1,'147/5,1,0,0.4885
`101/1,'148/2,1,0,0.4885
`101/1,'148/3,1,0,0.4855
`101/1,'148/4,1,0,0.4765
`101/1,'148/5,1,0,0.4725
`101/1,'15/1,1,0,0.4835
`101/1,'15/2,1,0,0.476
`101/1,'15/3,1,0,0.4915
`101/1,'15/4,1,0,0.4905
`101/1,'15/5,1,0,0.4835
`101/1,'151/1,1,0,0.495
`101/1,'151/2,1,0,0.4925
`101/1,'151/3,1,0,0.4865
`101/1,'151/4,1,0,0.484
`101/1,'151/5,1,0,0.485
`101/1,'152/1,1,0,0.481
`101/1,'152/2,1,0,0.491
`101/1,'152/3,1,0,0.4845
`101/1,'152/4,1,0,0.498
`101/1,'152/5,1,0,0.4775
`101/1,'153/2,1,0,0.481
`101/1,'153/3,1,0,0.4865
`101/1,'155/1,1,0,0.4725
`101/1,'155/2,1,0,0.486
`101/1,'155/3,1,0,0.494
`101/1,'155/4,1,0,0.48
`101/1,'158/1,1,0,0.477
`101/1,'158/2,1,0,0.4765
`101/1,'158/3,1,0,0.4745
`101/1,'158/4,1,0,0.4845
`101/1,'158/5,1,0,0.489
`101/1,'16/1,1,0,0.4735
`101/1,'16/2,1,0,0.465
`101/1,'16/3,1,0,0.486
`101/1,'16/4,1,0,0.4745
`101/1,'16/5,1,0,0.4775
`101/1,'161/1,1,0,0.4685
`101/1,'161/2,1,0,0.482
`101/1,'161/3,1,0,0.4845
`101/1,'161/4,1,0,0.503
`101/1,'161/5,1,0,0.486
`101/1,'162/1,1,0,0.4925
`101/1,'162/3,1,0,0.498
`101/1,'162/5,1,0,0.469
`101/1,'165/1,1,0,0.4795
`101/1,'165/2,1,0,0.4845
`101/1,'165/3,1,0,0.481
`101/1,'165/4,1,0,0.476
`101/1,'165/5,1,0,0.479
`101/1,'166/2,1,0,0.4955
`101/1,'166/4,1,0,0.48
`101/1,'166/5,1,0,0.4765
`101/1,'167/1,1,0,0.485
`101/1,'167/2,1,0,0.466
`101/1,'167/3,1,0,0.4995
`101/1,'167/4,1,0,0.504
`101/1,'167/5,1,0,0.4835
`101/1,'168/1,1,0,0.4855
`101/1,'168/3,1,0,0.481
`101/1,'168/5,1,0,0.4805
`101/1,'169/1,1,0,0.4755
`101/1,'169/2,1,0,0.477
`101/1,'169/3,1,0,0.4905
`101/1,'169/4,1,0,0.483
`101/1,'169/5,1,0,0.472
`101/1,'170/1,1,0,0.4695
`101/1,'170/2,1,0,0.4805
`101/1,'170/3,1,0,0.4775
`101/1,'171/1,1,0,0.4665
`101/1,'171/5,1,0,0.4905
`101/1,'175/1,1,0,0.485
`101/1,'175/2,1,0,0.489
`101/1,'175/3,1,0,0.483
`101/1,'175/4,1,0,0.487
`101/1,'175/5,1,0,0.4865
`101/1,'177/1,1,0,0.478
`101/1,'177/2,1,0,0.4915
`101/1,'177/3,1,0,0.47
`101/1,'177/4,1,0,0.503
`101/1,'177/5,1,0,0.483
`101/1,'178/1,1,0,0.4635
`101/1,'178/3,1,0,0.4785
`101/1,'180/2,1,0,0.499
`101/1,'180/3,1,0,0.484
`101/1,'180/4,1,0,0.4875
`101/1,'180/5,1,0,0.483
`101/1,'181/1,1,0,0.4785
`101/1,'181/2,1,0,0.4795
`101/1,'181/3,1,0,0.4755
`101/1,'181/4,1,0,0.471
`101/1,'181/5,1,0,0.4735
`101/1,'182/1,1,0,0.4745
`101/1,'182/2,1,0,0.486
`101/1,'182/3,1,0,0.4885
`101/1,'182/4,1,0,0.4815
`101/1,'182/5,1,0,0.478
`101/1,'183/1,1,0,0.468
`101/1,'183/2,1,0,0.467
`101/1,'183/3,1,0,0.468
